운용신청일자,등록일자,운용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,사용자,신청구분,운용상태
2019-09-29,2019-09-29,2019-10-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904869,2019-09-19,6525000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2019-09-27,2019-09-27,2019-10-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904870,2019-09-19,6525000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2019-10-06,2019-10-06,2019-10-10,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904871,2019-09-19,6525000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2019-10-06,2019-10-06,2019-10-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904872,2019-09-19,6525000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2026-01-30,2026-01-30,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M202604873,2026-01-14,5412000,공학대학RC행정팀(ERICA),,신규운용,취득
2026-02-04,2026-02-04,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202604874,2026-01-14,5412000,공학대학RC행정팀(ERICA),,신규운용,취득
2026-02-07,2026-02-07,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202604875,2026-01-14,5412000,공학대학RC행정팀(ERICA),,신규운용,취득
2026-02-03,2026-02-03,,badbergjr,박대리,대기,4321150324343967,노트북컴퓨터,M202604876,2026-01-14,5412000,공학대학RC행정팀(ERICA),,신규운용,취득
2018-05-29,2018-05-29,2018-06-01,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804877,2018-05-11,3255000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2018-05-27,2018-05-27,2018-06-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804878,2018-05-11,3255000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2018-05-26,2018-05-26,2018-06-06,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804879,2018-05-11,3255000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2017-09-19,2017-09-19,,badbergjr,박대리,반려,4321150324343967,노트북컴퓨터,M201704880,2017-09-04,2300000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,취득
2017-09-16,2017-09-16,2017-09-21,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704881,2017-09-04,2300000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2024-05-15,2024-05-15,2024-05-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404882,2024-05-10,5404000,공학대학RC행정팀(ERICA),,신규운용,운용
2024-05-14,2024-05-14,2024-05-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404883,2024-05-10,5404000,공학대학RC행정팀(ERICA),,신규운용,운용
2024-05-25,2024-05-25,2024-05-28,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404884,2024-05-10,5404000,공학대학RC행정팀(ERICA),,신규운용,운용
2024-05-18,2024-05-18,2024-05-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404885,2024-05-10,5404000,공학대학RC행정팀(ERICA),,신규운용,운용
2015-05-27,2015-05-27,2015-05-31,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201504886,2015-05-08,5735000,공학대학RC행정팀(ERICA),,신규운용,운용
2015-05-27,2015-05-27,2015-06-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201504887,2015-05-08,5735000,공학대학RC행정팀(ERICA),,신규운용,운용
2015-05-24,2015-05-24,2015-06-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201504888,2015-05-08,5735000,공학대학RC행정팀(ERICA),,신규운용,운용
2015-05-27,2015-05-27,2015-06-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201504889,2015-05-08,5735000,공학대학RC행정팀(ERICA),,신규운용,운용
2015-05-19,2015-05-19,2015-05-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201504890,2015-05-08,5735000,공학대학RC행정팀(ERICA),,신규운용,운용
2022-03-29,2022-03-29,2022-04-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202204891,2022-03-15,3708000,공학대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2022-03-28,2022-03-28,2022-04-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202204892,2022-03-15,3708000,공학대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2022-03-29,2022-03-29,2022-04-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202204893,2022-03-15,3708000,공학대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2017-02-28,2017-02-28,2017-03-13,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704894,2017-02-06,3384000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-02-24,2017-02-24,2017-03-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704895,2017-02-06,3384000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-02-22,2017-02-22,2017-03-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704896,2017-02-06,3384000,공학대학RC행정팀(ERICA),,신규운용,운용
2023-03-27,2023-03-27,2023-04-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304897,2023-03-09,4840000,공학대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2023-04-01,2023-04-01,2023-04-08,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304898,2023-03-09,4840000,공학대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2023-03-28,2023-03-28,2023-04-06,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304899,2023-03-09,4840000,공학대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2023-03-30,2023-03-30,2023-04-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304900,2023-03-09,4840000,공학대학RC행정팀(ERICA),AI 실습 수업용 노트북,신규운용,운용
2016-12-04,2016-12-04,2016-12-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604901,2016-11-13,2360000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2016-11-25,2016-11-25,2016-12-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604902,2016-11-13,2360000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2023-07-08,2023-07-08,2023-07-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304903,2023-06-20,5284000,공학대학RC행정팀(ERICA),,신규운용,운용
2023-07-04,2023-07-04,2023-07-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304904,2023-06-20,5284000,공학대학RC행정팀(ERICA),,신규운용,운용
2023-07-08,2023-07-08,2023-07-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304905,2023-06-20,5284000,공학대학RC행정팀(ERICA),,신규운용,운용
2023-07-03,2023-07-03,2023-07-16,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304906,2023-06-20,5284000,공학대학RC행정팀(ERICA),,신규운용,운용
2019-01-22,2019-01-22,2019-02-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904907,2019-01-01,6340000,공학대학RC행정팀(ERICA),,신규운용,운용
2019-01-25,2019-01-25,2019-01-31,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904908,2019-01-01,6340000,공학대학RC행정팀(ERICA),,신규운용,운용
2019-01-16,2019-01-16,2019-01-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904909,2019-01-01,6340000,공학대학RC행정팀(ERICA),,신규운용,운용
2019-01-21,2019-01-21,2019-01-31,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904910,2019-01-01,6340000,공학대학RC행정팀(ERICA),,신규운용,운용
2019-01-20,2019-01-20,2019-01-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904911,2019-01-01,6340000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-09-09,2025-09-09,2025-09-21,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504912,2025-08-30,6565000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-09-13,2025-09-13,2025-09-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504913,2025-08-30,6565000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-09-14,2025-09-14,2025-09-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504914,2025-08-30,6565000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-09-08,2025-09-08,2025-09-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504915,2025-08-30,6565000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-09-12,2025-09-12,2025-09-15,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504916,2025-08-30,6565000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-08-25,2016-08-25,2016-09-01,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604917,2016-08-11,2222000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-08-30,2016-08-30,2016-09-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604918,2016-08-11,2222000,공학대학RC행정팀(ERICA),,신규운용,운용
2023-09-17,2023-09-17,2023-09-30,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304919,2023-09-12,4868000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2023-09-21,2023-09-21,2023-10-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304920,2023-09-12,4868000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2023-09-22,2023-09-22,2023-10-04,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304921,2023-09-12,4868000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2023-09-29,2023-09-29,2023-10-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304922,2023-09-12,4868000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2017-07-03,2017-07-03,2017-07-17,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704923,2017-06-13,1144000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-04-15,2025-04-15,2025-04-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504924,2025-04-02,5472000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-04-17,2025-04-17,2025-04-26,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504925,2025-04-02,5472000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-04-25,2025-04-25,2025-05-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504926,2025-04-02,5472000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-04-20,2025-04-20,2025-04-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504927,2025-04-02,5472000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-02-04,2017-02-04,2017-02-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704928,2017-01-19,3342000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-01-31,2017-01-31,2017-02-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704929,2017-01-19,3342000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-02-06,2017-02-06,2017-02-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201704930,2017-01-19,3342000,공학대학RC행정팀(ERICA),,신규운용,운용
2024-03-27,2024-03-27,2024-04-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404931,2024-03-04,3786000,공학대학RC행정팀(ERICA),,신규운용,운용
2024-03-22,2024-03-22,2024-03-27,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404932,2024-03-04,3786000,공학대학RC행정팀(ERICA),,신규운용,운용
2024-03-23,2024-03-23,2024-03-31,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404933,2024-03-04,3786000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-11-19,2018-11-19,2018-12-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804934,2018-11-02,5400000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2018-11-19,2018-11-19,2018-11-28,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804935,2018-11-02,5400000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2018-11-16,2018-11-16,2018-11-24,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804936,2018-11-02,5400000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2018-11-24,2018-11-24,2018-11-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804937,2018-11-02,5400000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2018-11-26,2018-11-26,2018-12-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804938,2018-11-02,5400000,공학대학RC행정팀(ERICA),교수·연구원 업무용,신규운용,운용
2019-06-11,2019-06-11,2019-06-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904939,2019-05-25,3696000,공학대학RC행정팀(ERICA),,신규운용,운용
2019-05-31,2019-05-31,2019-06-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904940,2019-05-25,3696000,공학대학RC행정팀(ERICA),,신규운용,운용
2019-06-01,2019-06-01,2019-06-11,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201904941,2019-05-25,3696000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-12-26,2018-12-26,2019-01-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804942,2018-12-07,3486000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-12-21,2018-12-21,2018-12-25,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804943,2018-12-07,3486000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-12-26,2018-12-26,2019-01-03,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804944,2018-12-07,3486000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-10-10,2018-10-10,2018-10-18,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804945,2018-09-28,2182000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-10-08,2018-10-08,2018-10-22,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201804946,2018-09-28,2182000,공학대학RC행정팀(ERICA),,신규운용,운용
2025-01-29,2025-01-29,2025-02-05,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202504947,2025-01-12,1183000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-07-09,2016-07-09,2016-07-19,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604948,2016-06-27,2448000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2016-07-11,2016-07-11,2016-07-14,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604949,2016-06-27,2448000,공학대학RC행정팀(ERICA),학과 공용 전산 자산,신규운용,운용
2024-06-18,2024-06-18,2024-06-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404950,2024-06-05,2514000,공학대학RC행정팀(ERICA),,신규운용,운용
2024-06-12,2024-06-12,2024-06-24,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202404951,2024-06-05,2514000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-03-19,2016-03-19,2016-03-23,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604952,2016-03-05,4828000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-03-25,2016-03-25,2016-04-02,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604953,2016-03-05,4828000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-03-15,2016-03-15,2016-03-24,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604954,2016-03-05,4828000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-03-17,2016-03-17,2016-03-29,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M201604955,2016-03-05,4828000,공학대학RC행정팀(ERICA),,신규운용,운용
2023-07-24,2023-07-24,2023-08-07,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304956,2023-07-16,6065000,공학대학RC행정팀(ERICA),,신규운용,운용
2023-08-03,2023-08-03,2023-08-09,badbergjr,박대리,확정,4321150324343967,노트북컴퓨터,M202304957,2023-07-16,6065000,공학대학RC행정팀(ERICA),,신규운용,운용
