반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2022-12-14,2022-12-17,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006036,2020-03-27,27490000,2020-05-16,인문대학,폐품,사용연한경과
2024-10-16,2024-10-19,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006038,2020-03-27,27490000,2020-05-16,인문대학,정비필요품,고장/파손
2024-12-04,,badbergjr,박대리,반려,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006041,2020-03-27,27490000,2020-05-16,인문대학,정비필요품,고장/파손
2024-08-31,2024-09-03,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202006043,2020-03-27,27490000,2020-05-16,인문대학,중고품,사업종료
2022-11-29,2022-12-02,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201806074,2018-12-11,25186000,2018-12-12,경영대학,중고품,사업종료
2023-08-28,2023-08-31,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201806076,2018-12-11,25186000,2018-12-12,경영대학,중고품,사업종료
2025-03-07,2025-03-10,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201806078,2018-12-11,25186000,2018-12-12,경영대학,신품,잉여물품
2025-01-28,2025-01-31,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201806079,2018-12-11,25186000,2018-12-12,경영대학,중고품,사업종료
2021-09-26,2021-09-29,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201806080,2018-12-11,25186000,2018-12-12,경영대학,폐품,사용연한경과
2023-11-02,2023-11-05,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201806081,2018-12-11,25186000,2018-12-12,경영대학,중고품,불용결정
2022-04-15,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006082,2020-07-27,2567000,2020-09-16,경영대학,중고품,불용결정
2025-08-08,2025-08-11,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006084,2020-07-27,2567000,2020-09-16,경영대학,신품,잉여물품
2022-03-25,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006085,2020-07-27,2567000,2020-09-16,경영대학,중고품,불용결정
2025-09-26,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006086,2020-07-27,2567000,2020-09-16,경영대학,폐품,사용연한경과
2023-07-14,2023-07-17,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006087,2020-07-27,2567000,2020-09-16,경영대학,신품,잉여물품
2025-01-03,2025-01-06,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006088,2020-07-27,2567000,2020-09-16,경영대학,정비필요품,고장/파손
2024-06-24,2024-06-27,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006089,2020-07-27,2567000,2020-09-16,경영대학,폐품,사용연한경과
2022-07-24,2022-07-27,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006091,2020-07-27,2567000,2020-09-16,경영대학,폐품,사용연한경과
2022-08-22,2022-08-25,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006092,2020-07-27,2567000,2020-09-16,경영대학,신품,잉여물품
2022-03-10,2022-03-13,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006093,2020-07-27,2567000,2020-09-16,경영대학,정비필요품,고장/파손
2024-12-11,2024-12-14,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006094,2020-07-27,2567000,2020-09-16,경영대학,신품,잉여물품
2022-03-27,2022-03-30,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202006095,2020-07-27,2567000,2020-09-16,경영대학,폐품,사용연한경과
2022-02-06,2022-02-09,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906100,2019-08-25,4633000,2019-08-28,공과대학,중고품,불용결정
2021-04-16,2021-04-19,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906101,2019-08-25,4633000,2019-08-28,공과대학,정비필요품,고장/파손
2023-05-08,2023-05-11,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906103,2019-08-25,4633000,2019-08-28,공과대학,폐품,사용연한경과
2021-02-11,2021-02-14,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906104,2019-08-25,4633000,2019-08-28,공과대학,정비필요품,고장/파손
2024-06-25,2024-06-28,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906106,2019-08-25,4633000,2019-08-28,공과대학,신품,잉여물품
2024-01-21,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906108,2019-08-25,4633000,2019-08-28,공과대학,중고품,불용결정
2025-05-11,2025-05-14,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906111,2019-08-25,4633000,2019-08-28,공과대학,신품,잉여물품
2025-03-09,2025-03-12,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906113,2019-08-25,4633000,2019-08-28,공과대학,정비필요품,고장/파손
2024-05-26,2024-05-29,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906114,2019-08-25,4633000,2019-08-28,공과대학,정비필요품,고장/파손
2025-10-14,2025-10-17,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906115,2019-08-25,4633000,2019-08-28,공과대학,중고품,불용결정
2025-09-15,2025-09-18,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906117,2019-08-25,4633000,2019-08-28,공과대학,폐품,사용연한경과
2020-11-27,2020-11-30,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201906118,2019-08-25,4633000,2019-08-28,공과대학,중고품,불용결정
2021-07-02,2021-07-05,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202006119,2020-04-19,331000,2020-04-22,시설팀,정비필요품,고장/파손
2024-07-28,2024-07-31,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202006121,2020-04-19,331000,2020-04-22,시설팀,폐품,사용연한경과
2024-09-30,2024-10-03,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202006124,2020-04-19,331000,2020-04-22,시설팀,중고품,불용결정
2022-06-14,,badbergjr,박대리,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202006126,2020-04-19,331000,2020-04-22,시설팀,중고품,불용결정
2025-12-09,2025-12-12,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202106131,2021-02-01,354000,2021-02-07,경영대학,중고품,사업종료
2024-10-13,,badbergjr,박대리,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202106134,2021-02-01,354000,2021-02-07,경영대학,중고품,불용결정
2025-04-14,2025-04-17,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202006138,2020-10-17,6525000,2020-10-22,중앙도서관,폐품,사용연한경과
2025-03-09,,badbergjr,박대리,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202006139,2020-10-17,6525000,2020-10-22,중앙도서관,중고품,불용결정
2025-05-21,2025-05-24,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202006140,2020-10-17,6525000,2020-10-22,중앙도서관,폐품,사용연한경과
2025-04-27,2025-04-30,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202006141,2020-10-17,6525000,2020-10-22,중앙도서관,폐품,사용연한경과
2024-06-07,2024-06-10,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202006143,2020-10-17,6525000,2020-10-22,중앙도서관,정비필요품,고장/파손
2024-01-28,2024-01-31,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202006144,2020-10-17,6525000,2020-10-22,중앙도서관,정비필요품,고장/파손
2023-03-13,2023-03-16,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202106145,2021-11-28,6207000,2022-01-14,공과대학,폐품,사용연한경과
2025-10-14,2025-10-17,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202106149,2021-11-28,6207000,2022-01-14,공과대학,정비필요품,고장/파손
2025-06-18,2025-06-21,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202106151,2021-11-28,6207000,2022-01-14,공과대학,폐품,사용연한경과
2024-11-08,2024-11-11,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201706156,2017-04-26,1917000,2017-05-02,공과대학,폐품,사용연한경과
2025-03-09,2025-03-12,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201706157,2017-04-26,1917000,2017-05-02,공과대학,중고품,사업종료
2021-04-27,2021-04-30,badbergjr,박대리,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201706158,2017-04-26,1917000,2017-05-02,공과대학,폐품,사용연한경과
2019-04-15,2019-04-18,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706159,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,불용결정
2018-11-09,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706161,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,사업종료
2021-05-16,2021-05-19,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706162,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,불용결정
2023-09-26,2023-09-29,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706164,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,사업종료
2021-04-17,2021-04-20,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706166,2017-02-25,7517000,2017-03-02,중앙도서관,정비필요품,고장/파손
2023-02-19,2023-02-22,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706167,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2018-08-31,2018-09-03,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706168,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2021-09-07,2021-09-10,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706170,2017-02-25,7517000,2017-03-02,중앙도서관,정비필요품,고장/파손
2018-05-28,2018-05-31,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706173,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2022-03-04,2022-03-07,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706175,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,불용결정
2019-05-22,2019-05-25,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706177,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2024-08-12,2024-08-15,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706178,2017-02-25,7517000,2017-03-02,중앙도서관,정비필요품,고장/파손
2022-11-26,2022-11-29,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706179,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2020-05-29,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706181,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2020-06-08,2020-06-11,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706182,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2024-02-18,2024-02-21,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706183,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,사업종료
2019-09-01,2019-09-04,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706184,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,불용결정
2025-09-03,2025-09-06,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706188,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,불용결정
2021-06-04,2021-06-07,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706192,2017-02-25,7517000,2017-03-02,중앙도서관,폐품,사용연한경과
2022-09-27,2022-09-30,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201706196,2017-02-25,7517000,2017-03-02,중앙도서관,중고품,불용결정
2023-09-27,2023-09-30,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106201,2021-10-01,10260000,2021-10-06,중앙도서관,폐품,사용연한경과
2022-10-10,2022-10-13,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106204,2021-10-01,10260000,2021-10-06,중앙도서관,중고품,불용결정
2023-10-07,2023-10-10,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106209,2021-10-01,10260000,2021-10-06,중앙도서관,정비필요품,고장/파손
2024-02-13,2024-02-16,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106211,2021-10-01,10260000,2021-10-06,중앙도서관,폐품,사용연한경과
2023-09-03,2023-09-06,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106218,2021-10-01,10260000,2021-10-06,중앙도서관,폐품,사용연한경과
2023-03-26,2023-03-29,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106221,2021-10-01,10260000,2021-10-06,중앙도서관,신품,잉여물품
2023-09-11,2023-09-14,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106223,2021-10-01,10260000,2021-10-06,중앙도서관,정비필요품,고장/파손
2023-01-30,2023-02-02,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106226,2021-10-01,10260000,2021-10-06,중앙도서관,폐품,사용연한경과
2024-02-03,2024-02-06,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106227,2021-10-01,10260000,2021-10-06,중앙도서관,폐품,사용연한경과
2023-01-03,2023-01-06,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106228,2021-10-01,10260000,2021-10-06,중앙도서관,폐품,사용연한경과
2023-02-23,2023-02-26,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106229,2021-10-01,10260000,2021-10-06,중앙도서관,신품,잉여물품
2025-07-07,2025-07-10,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106235,2021-10-01,10260000,2021-10-06,중앙도서관,중고품,사업종료
2023-10-06,2023-10-09,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106236,2021-10-01,10260000,2021-10-06,중앙도서관,정비필요품,고장/파손
2024-06-23,2024-06-26,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202106238,2021-10-01,10260000,2021-10-06,중앙도서관,폐품,사용연한경과
