처분일자,처분정리구분,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,불용일자,내용연수,처분확정일자,정리일자
2022-04-13,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201903397,2019-03-17,1140000,폐기,중고품,구형화,2022-03-17,5,2022-04-18,2019-03-18
2024-08-28,멸실,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202203403,2022-05-06,6966000,멸실,폐품,내구연한 경과,2024-08-12,10,2024-08-31,2022-07-03
2024-10-23,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202203405,2022-05-06,6966000,폐기,폐품,내구연한 경과,2024-10-04,10,2024-10-28,2022-07-03
2025-06-18,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202203416,2022-05-06,6966000,폐기,중고품,활용부서부재,2025-06-04,10,2025-06-24,2022-07-03
2025-05-21,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202203430,2022-05-06,6966000,폐기,폐품,내구연한 경과,2025-03-24,10,2025-05-27,2022-07-03
2024-05-24,매각,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201803442,2018-02-10,967000,매각,중고품,구형화,2024-04-19,5,2024-05-31,2018-02-12
2023-09-03,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201803443,2018-02-10,967000,폐기,정비필요품,수리비용과다,2023-07-05,5,2023-09-08,2018-02-12
2024-03-29,매각,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201803444,2018-02-10,967000,매각,중고품,구형화,2024-02-29,5,2024-04-01,2018-02-12
2019-02-16,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201703446,2017-06-04,385000,폐기,폐품,내구연한 경과,2019-01-05,4,2019-02-23,2017-06-10
2022-11-05,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201703453,2017-06-04,385000,폐기,신품,활용부서 부재,2022-09-12,4,2022-11-10,2017-06-10
2022-12-04,폐기,hyl0610,황팀장,반려,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202103457,2021-01-08,8933000,폐기,정비필요품,수리비용과다,2022-11-18,6,,2021-02-21
2025-07-31,매각,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202103458,2021-01-08,8933000,매각,중고품,활용부서부재,2025-06-02,6,2025-08-05,2021-02-21
2025-08-25,폐기,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202103474,2021-05-14,19084000,폐기,폐품,내구연한 경과,2025-07-24,6,2025-08-31,2021-05-20
2025-02-20,폐기,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202103475,2021-05-14,19084000,폐기,폐품,내구연한 경과,2025-01-08,6,2025-02-26,2021-05-20
2021-04-06,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503517,2015-11-21,6684000,폐기,정비필요품,수리비용과다,2021-03-19,10,2021-04-13,2016-01-11
2024-07-23,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503519,2015-11-21,6684000,매각,중고품,활용부서부재,2024-06-20,10,2024-07-28,2016-01-11
2020-12-28,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503525,2015-11-21,6684000,폐기,폐품,내구연한 경과,2020-11-03,10,2021-01-03,2016-01-11
2019-06-01,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503526,2015-11-21,6684000,매각,중고품,구형화,2019-04-02,10,2019-06-07,2016-01-11
2024-04-19,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503528,2015-11-21,6684000,폐기,폐품,내구연한 경과,2024-03-03,10,2024-04-22,2016-01-11
2018-05-01,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503532,2015-11-21,6684000,매각,중고품,구형화,2018-03-15,10,2018-05-06,2016-01-11
2025-04-29,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503533,2015-11-21,6684000,폐기,폐품,내구연한 경과,2025-04-03,10,2025-05-05,2016-01-11
2023-05-17,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503534,2015-11-21,6684000,폐기,정비필요품,수리비용과다,2023-04-25,10,2023-05-23,2016-01-11
2018-01-11,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503537,2015-11-21,6684000,매각,폐품,내구연한 경과,2017-11-24,10,2018-01-17,2016-01-11
2024-01-18,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503539,2015-11-21,6684000,폐기,폐품,내구연한 경과,2023-12-25,10,2024-01-23,2016-01-11
2021-05-21,폐기,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503542,2015-11-21,6684000,폐기,폐품,내구연한 경과,2021-04-04,10,,2016-01-11
2020-10-23,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503547,2015-11-21,6684000,매각,중고품,구형화,2020-09-06,10,2020-10-29,2016-01-11
2023-06-23,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503549,2015-11-21,6684000,폐기,정비필요품,수리비용과다,2023-05-10,10,2023-06-30,2016-01-11
2020-01-20,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503551,2015-11-21,6684000,폐기,폐품,내구연한 경과,2019-12-14,10,2020-01-24,2016-01-11
2022-08-18,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503552,2015-11-21,6684000,폐기,정비필요품,수리비용과다,2022-06-20,10,2022-08-24,2016-01-11
2019-02-17,매각,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201503554,2015-11-21,6684000,매각,중고품,활용부서부재,2019-02-02,10,,2016-01-11
2023-08-07,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201703556,2017-09-30,369000,폐기,폐품,내구연한 경과,2023-06-26,5,2023-08-10,2017-10-04
2019-10-05,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201703561,2017-09-30,369000,폐기,폐품,내구연한 경과,2019-08-31,5,2019-10-08,2017-10-04
2023-03-29,매각,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201503566,2015-06-07,13288000,매각,중고품,구형화,2023-02-20,6,2023-04-04,2015-06-12
2022-12-11,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202003583,2020-08-21,231000,폐기,정비필요품,수리비용과다,2022-11-25,4,2022-12-15,2020-09-30
2024-12-30,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202003584,2020-08-21,231000,매각,중고품,활용부서부재,2024-11-20,4,2025-01-02,2020-09-30
2023-05-06,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202003586,2020-08-21,231000,매각,중고품,활용부서부재,2023-04-18,4,2023-05-11,2020-09-30
2023-05-09,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202003587,2020-08-21,231000,매각,폐품,내구연한 경과,2023-04-02,4,2023-05-15,2020-09-30
2025-01-12,매각,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202103590,2021-11-17,4680000,매각,중고품,구형화,2024-12-28,6,2025-01-15,2021-11-24
2022-08-29,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201803601,2018-04-27,3546000,매각,중고품,활용부서부재,2022-08-11,10,2022-09-01,2018-06-08
2025-10-04,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201803602,2018-04-27,3546000,매각,중고품,구형화,2025-08-23,10,2025-10-11,2018-06-08
2020-07-24,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201803613,2018-04-27,3546000,폐기,폐품,내구연한 경과,2020-06-03,10,2020-07-28,2018-06-08
2020-10-23,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201803617,2018-04-27,3546000,매각,중고품,활용부서부재,2020-09-12,10,2020-10-29,2018-06-08
2024-08-10,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202103620,2021-02-16,330000,폐기,폐품,내구연한 경과,2024-06-30,5,2024-08-16,2021-02-19
2021-03-09,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201803630,2018-04-02,309000,매각,신품,활용부서 부재,2021-01-13,4,2021-03-16,2018-05-10
2024-12-07,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201803631,2018-04-02,309000,매각,중고품,구형화,2024-11-23,4,2024-12-14,2018-05-10
2025-07-28,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201803632,2018-04-02,309000,폐기,폐품,내구연한 경과,2025-06-29,4,2025-08-01,2018-05-10
2021-10-03,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703643,2017-11-26,7029000,폐기,정비필요품,수리비용과다,2021-08-25,10,2021-10-06,2017-12-02
2019-09-10,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703645,2017-11-26,7029000,폐기,정비필요품,수리비용과다,2019-07-23,10,2019-09-13,2017-12-02
2021-06-04,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703654,2017-11-26,7029000,폐기,정비필요품,수리비용과다,2021-05-08,10,2021-06-11,2017-12-02
2025-01-19,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703655,2017-11-26,7029000,폐기,폐품,내구연한 경과,2024-11-23,10,2025-01-25,2017-12-02
2023-02-12,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703661,2017-11-26,7029000,폐기,폐품,내구연한 경과,2023-01-18,10,2023-02-19,2017-12-02
2022-06-28,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703662,2017-11-26,7029000,매각,중고품,활용부서부재,2022-06-06,10,2022-07-01,2017-12-02
2024-04-01,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703665,2017-11-26,7029000,폐기,폐품,내구연한 경과,2024-03-13,10,2024-04-05,2017-12-02
2022-01-16,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703666,2017-11-26,7029000,매각,중고품,구형화,2021-12-08,10,2022-01-23,2017-12-02
2022-03-16,멸실,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703667,2017-11-26,7029000,멸실,중고품,구형화,2022-01-18,10,2022-03-20,2017-12-02
2021-06-11,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703671,2017-11-26,7029000,폐기,폐품,내구연한 경과,2021-05-17,10,2021-06-14,2017-12-02
2023-06-12,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703673,2017-11-26,7029000,매각,중고품,구형화,2023-05-29,10,2023-06-16,2017-12-02
2025-09-13,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703675,2017-11-26,7029000,폐기,폐품,내구연한 경과,2025-08-02,10,2025-09-19,2017-12-02
2021-06-07,매각,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703678,2017-11-26,7029000,매각,중고품,구형화,2021-05-19,10,,2017-12-02
2022-12-28,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703684,2017-11-26,7029000,폐기,정비필요품,수리비용과다,2022-12-09,10,2023-01-04,2017-12-02
2022-01-15,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201703685,2017-11-26,7029000,폐기,폐품,내구연한 경과,2021-11-18,10,2022-01-22,2017-12-02
2019-09-23,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703686,2017-07-20,16236000,매각,중고품,활용부서부재,2019-09-05,10,2019-09-28,2017-08-30
2022-05-12,폐기,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703689,2017-07-20,16236000,폐기,폐품,내구연한 경과,2022-03-19,10,,2017-08-30
2023-01-26,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703706,2017-07-20,16236000,폐기,정비필요품,수리비용과다,2022-12-26,10,2023-01-31,2017-08-30
2020-08-03,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703713,2017-07-20,16236000,폐기,폐품,내구연한 경과,2020-07-19,10,2020-08-06,2017-08-30
2024-02-06,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703716,2017-07-20,16236000,매각,중고품,구형화,2023-12-30,10,2024-02-13,2017-08-30
2024-12-25,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703717,2017-07-20,16236000,폐기,중고품,활용부서부재,2024-11-07,10,2024-12-31,2017-08-30
2024-05-20,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703718,2017-07-20,16236000,매각,중고품,구형화,2024-03-25,10,2024-05-23,2017-08-30
2025-04-19,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703719,2017-07-20,16236000,폐기,폐품,내구연한 경과,2025-04-01,10,2025-04-24,2017-08-30
2024-06-13,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201703729,2017-07-20,16236000,폐기,정비필요품,수리비용과다,2024-05-05,10,2024-06-16,2017-08-30
2023-09-23,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803749,2018-03-30,9901000,매각,정비필요품,수리비용과다,2023-09-01,10,2023-09-26,2018-05-28
2025-04-18,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803750,2018-03-30,9901000,폐기,정비필요품,수리비용과다,2025-03-28,10,2025-04-21,2018-05-28
2023-08-05,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803752,2018-03-30,9901000,폐기,폐품,내구연한 경과,2023-07-06,10,2023-08-12,2018-05-28
2026-01-09,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803754,2018-03-30,9901000,폐기,폐품,내구연한 경과,2025-11-19,10,2026-01-14,2018-05-28
2023-02-28,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803755,2018-03-30,9901000,매각,신품,활용부서 부재,2022-12-31,10,2023-03-05,2018-05-28
2023-12-26,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803760,2018-03-30,9901000,폐기,신품,활용부서 부재,2023-11-16,10,2023-12-30,2018-05-28
2020-02-14,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803762,2018-03-30,9901000,폐기,폐품,내구연한 경과,2020-01-05,10,2020-02-21,2018-05-28
2025-02-03,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803763,2018-03-30,9901000,매각,중고품,활용부서부재,2025-01-16,10,2025-02-10,2018-05-28
2024-10-08,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803767,2018-03-30,9901000,매각,중고품,구형화,2024-09-12,10,2024-10-13,2018-05-28
2023-12-08,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803769,2018-03-30,9901000,매각,중고품,구형화,2023-10-30,10,2023-12-12,2018-05-28
2024-01-10,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803770,2018-03-30,9901000,폐기,폐품,내구연한 경과,2023-12-13,10,2024-01-13,2018-05-28
2020-11-23,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201803772,2018-03-30,9901000,폐기,폐품,내구연한 경과,2020-11-09,10,2020-11-26,2018-05-28
2021-04-26,폐기,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201503779,2015-10-08,5164000,폐기,폐품,내구연한 경과,2021-04-02,8,2021-04-29,2015-12-05
2025-07-29,폐기,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201503781,2015-10-08,5164000,폐기,폐품,내구연한 경과,2025-07-07,8,2025-08-01,2015-12-05
2019-01-27,매각,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201503784,2015-10-08,5164000,매각,폐품,내구연한 경과,2018-12-31,8,2019-02-02,2015-12-05
2017-12-06,매각,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201503785,2015-10-08,5164000,매각,중고품,활용부서부재,2017-10-21,8,2017-12-12,2015-12-05
2025-04-05,폐기,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201503786,2015-10-08,5164000,폐기,폐품,내구연한 경과,2025-02-19,8,2025-04-11,2015-12-05
