불용일자,등록일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2019-11-16,2019-11-16,2019-11-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509957,2015-11-22,5921000,2015-11-26,,반납,10,중고품,구형화
2023-09-30,2023-09-30,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509959,2015-11-22,5921000,2015-11-26,,반납,10,중고품,구형화
2018-07-18,2018-07-18,2018-07-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509960,2015-11-22,5921000,2015-11-26,,반납,10,중고품,구형화
2020-06-09,2020-06-09,2020-06-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509963,2015-11-22,5921000,2015-11-26,,반납,10,폐품,내구연한 경과
2023-02-25,2023-02-25,2023-03-04,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509964,2015-11-22,5921000,2015-11-26,,반납,10,폐품,내구연한 경과
2024-04-15,2024-04-15,2024-04-22,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201909974,2019-02-18,4695000,2019-02-25,,반납,6,정비필요품,수리비용과다
2020-09-18,2020-09-18,2020-09-25,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201909976,2019-02-18,4695000,2019-02-25,,반납,6,폐품,내구연한 경과
2021-07-05,2021-07-05,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201909978,2019-02-18,4695000,2019-02-25,,반납,6,폐품,내구연한 경과
2020-03-03,2020-03-03,2020-03-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509997,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2023-11-21,2023-11-21,2023-11-28,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509998,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2018-09-08,2018-09-08,2018-09-15,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201509999,2015-05-11,12269000,2015-05-15,,반납,10,중고품,구형화
2017-05-01,2017-05-01,2017-05-08,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510001,2015-05-11,12269000,2015-05-15,,반납,10,중고품,구형화
2017-08-01,2017-08-01,2017-08-08,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510002,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2018-11-11,2018-11-11,2018-11-18,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510006,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2024-07-12,2024-07-12,2024-07-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510007,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2026-02-02,2026-02-02,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510008,2015-05-11,12269000,2015-05-15,,반납,10,중고품,활용부서부재
2017-05-09,2017-05-09,2017-05-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510009,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2026-03-21,2026-03-21,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510011,2015-05-11,12269000,2015-05-15,,반납,10,중고품,구형화
2019-10-25,2019-10-25,2019-11-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510012,2015-05-11,12269000,2015-05-15,,반납,10,정비필요품,수리비용과다
2021-02-14,2021-02-14,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510013,2015-05-11,12269000,2015-05-15,,반납,10,중고품,활용부서부재
2017-09-16,2017-09-16,2017-09-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510017,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2023-12-21,2023-12-21,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510020,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2018-09-01,2018-09-01,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510021,2015-05-11,12269000,2015-05-15,,반납,10,중고품,구형화
2016-08-14,2016-08-14,2016-08-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510024,2015-05-11,12269000,2015-05-15,,반납,10,폐품,내구연한 경과
2025-01-23,2025-01-23,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201510029,2015-05-11,12269000,2015-05-15,,반납,10,중고품,활용부서부재
2019-02-12,2019-02-12,2019-02-19,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610034,2016-10-08,3141000,2016-10-09,,반납,10,폐품,내구연한 경과
2022-06-10,2022-06-10,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610035,2016-10-08,3141000,2016-10-09,,반납,10,정비필요품,수리비용과다
2019-01-05,2019-01-05,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610036,2016-10-08,3141000,2016-10-09,,반납,10,폐품,내구연한 경과
2019-02-17,2019-02-17,2019-02-24,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610037,2016-10-08,3141000,2016-10-09,,반납,10,폐품,내구연한 경과
2026-02-01,2026-02-01,2026-02-08,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610038,2016-10-08,3141000,2016-10-09,,반납,10,중고품,구형화
2022-04-11,2022-04-11,2022-04-18,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610040,2016-10-08,3141000,2016-10-09,,반납,10,폐품,내구연한 경과
2022-02-11,2022-02-11,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610042,2016-10-08,3141000,2016-10-09,,반납,10,중고품,활용부서부재
2021-07-12,2021-07-12,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201610043,2016-10-08,3141000,2016-10-09,,반납,10,중고품,활용부서부재
2025-03-04,2025-03-04,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202110045,2021-03-22,7523000,2021-04-24,,반납,6,중고품,구형화
2024-06-06,2024-06-06,2024-06-13,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202110046,2021-03-22,7523000,2021-04-24,,반납,6,폐품,내구연한 경과
2025-04-15,2025-04-15,2025-04-22,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202110048,2021-03-22,7523000,2021-04-24,,반납,6,폐품,내구연한 경과
2024-07-26,2024-07-26,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202110052,2021-03-22,7523000,2021-04-24,,반납,6,폐품,내구연한 경과
2022-11-26,2022-11-26,2022-12-03,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201810054,2018-04-17,3666000,2018-04-21,,반납,10,중고품,구형화
2025-03-28,2025-03-28,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201810056,2018-04-17,3666000,2018-04-21,,반납,10,중고품,활용부서부재
2022-06-29,2022-06-29,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201810061,2018-04-17,3666000,2018-04-21,,반납,10,폐품,내구연한 경과
2020-05-22,2020-05-22,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201810067,2018-04-17,3666000,2018-04-21,,반납,10,정비필요품,수리비용과다
2021-08-24,2021-08-24,2021-08-31,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201810068,2018-04-17,3666000,2018-04-21,,반납,10,폐품,내구연한 경과
2024-12-09,2024-12-09,2024-12-16,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201810070,2018-04-17,3666000,2018-04-21,,반납,10,폐품,내구연한 경과
2026-01-26,2026-01-26,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201810071,2018-04-17,3666000,2018-04-21,,반납,10,폐품,내구연한 경과
2025-09-07,2025-09-07,2025-09-14,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202110074,2021-10-31,226000,2021-12-24,,반납,5,중고품,구형화
2023-12-25,2023-12-25,2024-01-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810076,2018-07-03,6847000,2018-08-22,,반납,10,폐품,내구연한 경과
2026-01-19,2026-01-19,2026-01-26,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810077,2018-07-03,6847000,2018-08-22,,반납,10,중고품,활용부서부재
2021-01-01,2021-01-01,2021-01-08,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810080,2018-07-03,6847000,2018-08-22,,반납,10,폐품,내구연한 경과
2023-10-21,2023-10-21,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810081,2018-07-03,6847000,2018-08-22,,반납,10,중고품,구형화
2023-03-03,2023-03-03,2023-03-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810088,2018-07-03,6847000,2018-08-22,,반납,10,폐품,내구연한 경과
2023-03-10,2023-03-10,2023-03-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810089,2018-07-03,6847000,2018-08-22,,반납,10,중고품,구형화
2021-07-27,2021-07-27,2021-08-03,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810091,2018-07-03,6847000,2018-08-22,,반납,10,폐품,내구연한 경과
2025-02-04,2025-02-04,2025-02-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201810093,2018-07-03,6847000,2018-08-22,,반납,10,중고품,구형화
2021-05-19,2021-05-19,2021-05-26,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710098,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2025-11-23,2025-11-23,2025-11-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710099,2017-03-01,15842000,2017-03-05,,반납,10,중고품,구형화
2026-04-02,2026-04-02,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710100,2017-03-01,15842000,2017-03-05,,반납,10,정비필요품,수리비용과다
2023-09-01,2023-09-01,2023-09-08,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710102,2017-03-01,15842000,2017-03-05,,반납,10,중고품,구형화
2021-06-05,2021-06-05,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710104,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2025-11-17,2025-11-17,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710106,2017-03-01,15842000,2017-03-05,,반납,10,정비필요품,수리비용과다
2025-02-17,2025-02-17,2025-02-24,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710110,2017-03-01,15842000,2017-03-05,,반납,10,정비필요품,수리비용과다
2025-07-16,2025-07-16,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710113,2017-03-01,15842000,2017-03-05,,반납,10,정비필요품,수리비용과다
2025-04-14,2025-04-14,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710114,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2019-08-22,2019-08-22,2019-08-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710117,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2023-06-04,2023-06-04,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710120,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2020-09-13,2020-09-13,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710121,2017-03-01,15842000,2017-03-05,,반납,10,정비필요품,수리비용과다
2021-08-18,2021-08-18,2021-08-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710125,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2022-11-03,2022-11-03,2022-11-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710129,2017-03-01,15842000,2017-03-05,,반납,10,중고품,활용부서부재
2019-06-26,2019-06-26,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710130,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2020-07-10,2020-07-10,2020-07-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710131,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2019-02-28,2019-02-28,2019-03-07,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710133,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2021-12-14,2021-12-14,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710134,2017-03-01,15842000,2017-03-05,,반납,10,정비필요품,수리비용과다
2023-04-14,2023-04-14,2023-04-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710135,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2021-08-08,2021-08-08,2021-08-15,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710136,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2025-07-29,2025-07-29,2025-08-05,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710137,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2025-08-30,2025-08-30,2025-09-06,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710138,2017-03-01,15842000,2017-03-05,,반납,10,중고품,구형화
2023-02-10,2023-02-10,2023-02-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710139,2017-03-01,15842000,2017-03-05,,반납,10,폐품,내구연한 경과
2025-09-05,2025-09-05,2025-09-12,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201710140,2017-03-01,15842000,2017-03-05,,반납,10,중고품,구형화
2021-07-08,2021-07-08,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201710141,2017-12-03,7066000,2018-01-20,,반납,6,중고품,구형화
2024-07-22,2024-07-22,2024-07-29,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201710143,2017-12-03,7066000,2018-01-20,,반납,6,정비필요품,수리비용과다
2022-05-27,2022-05-27,2022-06-03,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201710144,2017-12-03,7066000,2018-01-20,,반납,6,폐품,내구연한 경과
2025-12-22,2025-12-22,,hyl0610,황팀장,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202210148,2022-04-12,7360000,2022-05-13,,반납,10,정비필요품,수리비용과다
2024-02-29,2024-02-29,2024-03-07,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202210153,2022-04-12,7360000,2022-05-13,,반납,10,폐품,내구연한 경과
2023-09-28,2023-09-28,,hyl0610,황팀장,반려,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202010154,2020-07-25,967000,2020-07-29,,반납,5,폐품,내구연한 경과
2025-11-06,2025-11-06,2025-11-13,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202010156,2020-07-25,967000,2020-07-29,,반납,5,중고품,활용부서부재
2022-06-12,2022-06-12,2022-06-19,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202010159,2020-07-25,967000,2020-07-29,,반납,5,폐품,내구연한 경과
2024-10-09,2024-10-09,2024-10-16,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202010161,2020-07-25,967000,2020-07-29,,반납,5,폐품,내구연한 경과
2024-07-20,2024-07-20,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202010162,2020-07-25,967000,2020-07-29,,반납,5,폐품,내구연한 경과
2024-06-18,2024-06-18,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202010163,2020-07-25,967000,2020-07-29,,반납,5,신품,활용부서 부재
2024-04-17,2024-04-17,2024-04-24,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202010166,2020-09-25,4693000,2020-10-01,,반납,10,중고품,구형화
2023-09-20,2023-09-20,2023-09-27,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202010168,2020-09-25,4693000,2020-10-01,,반납,10,폐품,내구연한 경과
2024-04-29,2024-04-29,2024-05-06,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202010170,2020-09-25,4693000,2020-10-01,,반납,10,중고품,활용부서부재
