G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4322260926066170,"라우터, Netgear, (US)PR60X",2025-09-12,1062000,2025-09-13,경영대학,취득,6,2,확정,기증,D003,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2020-02-20,10118000,2020-04-13,총무팀,취득,10,28,확정,자체구입,D005,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2019-09-13,10337000,2019-09-16,경영대학,취득,10,43,확정,자체구입,D003,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-01-02,4742000,2018-01-09,총무팀,취득,6,5,확정,자체구입,D005,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-08-30,1981000,2018-09-04,입학처,취득,8,3,확정,자체구입,D007,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2024-02-18,21681000,2024-04-01,AI연구원,취득,7,8,확정,자체구입,D010,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-12-08,11143000,2021-12-15,중앙도서관,취득,10,47,확정,기증,D008,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2015-10-02,2845000,2015-11-01,산학협력단,취득,10,14,확정,자체구입,D009,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2024-10-19,3808000,,시설팀,취득,6,2,대기,자체구입,D006,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2015-11-02,8079000,2015-11-09,시설팀,취득,10,10,확정,자체구입,D006,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2019-07-21,90000,2019-09-11,입학처,취득,5,1,확정,자체구입,D007,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2019-03-15,367000,2019-05-02,총무팀,취득,4,10,확정,자체구입,D005,Dolorem ducimus exercitationem ea.
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2018-05-14,3597000,2018-06-15,AI연구원,취득,6,2,확정,기증,D010,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2025-06-27,5169000,2025-07-02,총무팀,취득,6,3,확정,자체구입,D005,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2024-11-11,272000,2024-11-15,AI연구원,취득,4,7,확정,자체구입,D010,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2017-07-07,10344000,2017-08-14,공과대학,취득,5,9,확정,자체구입,D002,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2022-05-18,2900000,2022-05-20,시설팀,취득,6,4,확정,자체구입,D006,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2016-04-17,489000,2016-05-21,시설팀,취득,5,5,확정,자체구입,D006,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2020-02-18,1744000,2020-02-25,산학협력단,취득,5,5,확정,자체구입,D009,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2019-04-04,9834000,2019-04-09,총무팀,취득,7,3,확정,자체구입,D005,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-05-23,3495000,,시설팀,취득,5,10,대기,자체구입,D006,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2020-11-19,1970000,2020-11-21,경영대학,취득,6,1,확정,자체구입,D003,Illo distinctio dolores molestias maiores.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2022-07-27,2690000,2022-08-01,소프트웨어융합대학,취득,5,7,확정,자체구입,D001,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-03-25,1786000,2025-04-01,인문대학,취득,10,9,확정,자체구입,D004,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2016-09-02,9159000,2016-10-10,산학협력단,취득,5,7,확정,자체구입,D009,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2023-09-26,15787000,2023-09-29,경영대학,취득,7,5,확정,자체구입,D003,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2020-07-28,12247000,2020-08-04,시설팀,취득,7,4,확정,자체구입,D006,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-04-29,916000,2025-05-02,경영대학,취득,10,5,확정,자체구입,D003,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-02-07,2791000,,총무팀,취득,6,3,반려,자체구입,D005,예산 초과로 인한 반려
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-03-15,387000,2025-05-08,인문대학,취득,4,10,확정,자체구입,D004,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-11-26,2267000,2026-01-07,인문대학,취득,5,7,확정,자체구입,D004,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-12-25,4824000,2022-02-05,중앙도서관,취득,10,27,확정,자체구입,D008,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2017-03-04,10193000,2017-04-05,총무팀,취득,10,47,확정,자체구입,D005,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-07-04,175000,2025-07-09,소프트웨어융합대학,취득,5,2,확정,자체구입,D001,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-07-04,212000,2024-07-08,경영대학,취득,10,1,확정,자체구입,D003,
4322260926066170,"라우터, Netgear, (US)PR60X",2018-12-22,1809000,2019-02-08,경영대학,취득,6,3,확정,자체구입,D003,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2020-09-20,3708000,2020-11-18,인문대학,취득,6,2,확정,자체구입,D004,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2015-06-06,741000,2015-07-18,소프트웨어융합대학,취득,6,1,확정,자체구입,D001,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2021-04-09,1485000,2021-05-23,총무팀,취득,5,4,확정,자체구입,D005,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2025-01-15,14226000,2025-01-17,인문대학,취득,6,8,확정,자체구입,D004,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-05-10,271000,2018-06-17,총무팀,취득,5,3,확정,자체구입,D005,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2019-11-24,10160000,2019-11-26,소프트웨어융합대학,취득,6,6,확정,자체구입,D001,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2022-12-20,13558000,2023-02-03,인문대학,취득,6,7,확정,자체구입,D004,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2023-10-03,6854000,2023-10-07,공과대학,취득,10,8,확정,자체구입,D002,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-02-17,187000,2015-03-31,산학협력단,취득,5,2,확정,자체구입,D009,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2024-05-17,384000,2024-05-20,공과대학,취득,4,10,확정,자체구입,D002,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2024-12-30,9216000,,경영대학,취득,5,8,대기,자체구입,D003,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2015-09-05,2566000,2015-09-12,소프트웨어융합대학,취득,10,3,확정,자체구입,D001,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2023-02-21,6533000,2023-04-18,공과대학,취득,5,5,확정,자체구입,D002,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2023-06-02,1709000,2023-07-03,산학협력단,취득,6,1,확정,자체구입,D009,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-08-19,1454000,2019-10-18,인문대학,취득,6,2,확정,자체구입,D004,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2024-04-15,3909000,2024-05-17,산학협력단,취득,6,2,확정,자체구입,D009,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2017-03-22,3159000,2017-03-28,중앙도서관,취득,10,4,확정,자체구입,D008,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-04-05,7321000,,경영대학,취득,6,10,대기,자체구입,D003,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-03-16,6380000,,시설팀,취득,8,10,대기,자체구입,D006,Temporibus necessitatibus ipsam velit optio blanditiis dignissimos.
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2017-06-22,14999000,2017-06-27,AI연구원,취득,7,5,확정,자체구입,D010,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2024-05-19,8294000,2024-06-20,총무팀,취득,10,10,확정,자체구입,D005,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2015-03-17,9845000,2015-03-23,입학처,취득,6,6,확정,자체구입,D007,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2019-08-15,4445000,2019-08-20,중앙도서관,취득,10,6,확정,자체구입,D008,Corporis repellendus eveniet exercitationem possimus vero.
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2022-10-04,12621000,2022-11-27,시설팀,취득,10,39,확정,기증,D006,Officiis beatae voluptates id.
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-12-28,756000,2020-02-10,총무팀,취득,10,4,확정,자체구입,D005,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2016-06-13,7766000,2016-07-25,중앙도서관,취득,10,38,확정,자체구입,D008,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2018-12-01,383000,2019-01-29,경영대학,취득,5,7,확정,자체구입,D003,
4322260926066170,"라우터, Netgear, (US)PR60X",2018-10-30,1653000,2018-12-21,공과대학,취득,6,3,확정,자체구입,D002,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2016-02-10,8515000,2016-03-21,경영대학,취득,6,5,확정,자체구입,D003,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-10-09,11461000,2021-10-12,산학협력단,취득,10,48,확정,자체구입,D009,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2017-04-25,302000,2017-06-07,공과대학,취득,4,8,확정,자체구입,D002,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2022-07-19,14108000,2022-09-16,총무팀,취득,6,8,확정,자체구입,D005,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2023-08-12,9431000,2023-08-18,인문대학,취득,10,50,확정,기증,D004,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2018-04-05,3627000,2018-04-08,입학처,취득,6,2,확정,자체구입,D007,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2018-12-23,388000,2018-12-30,소프트웨어융합대학,취득,5,7,확정,자체구입,D001,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-05-22,4169000,2025-05-24,중앙도서관,취득,10,19,확정,자체구입,D008,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2018-11-14,14722000,2019-01-04,입학처,취득,10,40,확정,자체구입,D007,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2020-09-17,21102000,2020-10-17,산학협력단,취득,7,7,확정,자체구입,D009,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2022-12-18,3792000,2022-12-20,인문대학,취득,10,5,확정,자체구입,D004,Aliquid nesciunt iusto dolore.
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-08-16,10085000,,시설팀,취득,5,9,대기,자체구입,D006,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-01-11,8732000,2022-01-14,AI연구원,취득,10,44,확정,자체구입,D010,
4322260926066170,"라우터, Netgear, (US)PR60X",2019-02-20,2636000,2019-03-24,AI연구원,취득,6,5,확정,자체구입,D010,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-05-31,206000,,시설팀,취득,4,5,대기,자체구입,D006,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-04,2104000,2015-09-11,시설팀,취득,10,11,확정,자체구입,D006,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2022-08-22,877000,2022-08-25,시설팀,취득,6,1,확정,자체구입,D006,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2021-04-25,12513000,2021-06-16,시설팀,취득,7,4,확정,자체구입,D006,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-06-30,478000,,AI연구원,취득,5,5,대기,자체구입,D010,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-01-17,5617000,2018-02-17,소프트웨어융합대학,취득,5,5,확정,자체구입,D001,Perspiciatis eaque accusamus officiis aperiam dignissimos.
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2019-09-13,26919000,2019-09-19,산학협력단,취득,7,10,확정,자체구입,D009,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-09-13,4118000,,인문대학,취득,8,7,반려,자체구입,D004,예산 초과로 인한 반려
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2023-01-06,59000,2023-03-04,경영대학,취득,5,1,확정,자체구입,D003,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-02-18,5078000,2021-02-20,중앙도서관,취득,10,21,확정,자체구입,D008,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-04-09,6973000,2019-04-10,산학협력단,취득,6,8,확정,자체구입,D009,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2024-10-16,3483000,,경영대학,취득,10,18,반려,자체구입,D003,예산 초과로 인한 반려
4322261025578661,"허브, Belkin, (US)INC002, 7port",2019-11-28,741000,2020-01-02,경영대학,취득,5,8,확정,자체구입,D003,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2024-11-11,826000,2024-12-23,시설팀,취득,5,10,확정,자체구입,D006,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2019-04-23,13069000,2019-04-30,AI연구원,취득,10,39,확정,자체구입,D010,
4322260926066170,"라우터, Netgear, (US)PR60X",2018-03-06,4462000,2018-04-26,중앙도서관,취득,6,9,확정,자체구입,D008,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2024-11-07,92000,,총무팀,취득,5,1,대기,자체구입,D005,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2015-08-17,4794000,2015-09-27,중앙도서관,취득,10,13,확정,자체구입,D008,Explicabo iste esse nulla.
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-09-17,416000,,시설팀,취득,4,10,대기,자체구입,D006,
4322260926066170,"라우터, Netgear, (US)PR60X",2016-05-08,1193000,2016-06-17,AI연구원,취득,6,2,확정,자체구입,D010,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2023-08-04,7439000,2023-09-14,소프트웨어융합대학,취득,6,10,확정,자체구입,D001,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2021-11-19,756000,2021-11-22,산학협력단,취득,5,2,확정,자체구입,D009,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-03-12,2407000,2025-04-21,시설팀,취득,5,2,확정,자체구입,D006,Asperiores quas pariatur exercitationem voluptatem.
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2021-10-16,840000,2021-11-17,총무팀,취득,10,4,확정,자체구입,D005,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-04-29,25700000,2025-04-30,입학처,취득,7,9,확정,기증,D007,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2015-01-15,3771000,2015-02-27,공과대학,취득,8,6,확정,자체구입,D002,
