G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,수량
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2020-12-31,9476000,2021-01-10,,반납,6,확정,자체구입,C354,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2020-12-31,9476000,2021-01-10,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,9
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-01-01,7212000,2021-01-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-01-01,9354000,2021-01-05,,반납,6,확정,자체구입,C352,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-01-01,9354000,2021-01-05,,처분,6,확정,자체구입,C352,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-01-01,9354000,2021-01-05,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-01-03,5704000,2021-01-12,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-02-10,6649000,2021-02-16,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-03-12,2518000,2021-03-18,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-05-30,7674000,2021-06-13,,처분,6,확정,자체구입,C354,자료 디지털 아카이빙,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-05-30,7674000,2021-06-13,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,자료 디지털 아카이빙,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-07-31,8883000,2021-08-04,,처분,6,확정,자체구입,C360,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-07-31,8883000,2021-08-04,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,9
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-08-24,6689000,2021-09-03,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-09-19,3673000,2021-09-30,시설팀(ERICA),운용,6,확정,자체구입,A351,,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-10-03,1868000,2021-10-16,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-10-03,7471000,2021-10-07,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,9
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-10-09,9255000,2021-10-20,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,10
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2021-10-23,3916000,2021-11-01,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-02-23,8254000,2022-02-27,,반납,6,확정,자체구입,C364,자료 디지털 아카이빙,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-02-23,8254000,2022-02-27,,불용,6,확정,자체구입,C364,자료 디지털 아카이빙,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-02-23,8254000,2022-02-27,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,자료 디지털 아카이빙,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-03-12,2621000,2022-03-24,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-05-30,861000,2022-06-13,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,기증,C360,행정 문서 전산화,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-06-30,5892000,2022-07-08,,처분,6,확정,자체구입,A351,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-06-30,5892000,2022-07-08,시설팀(ERICA),운용,6,확정,자체구입,A351,,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-07-19,2617000,2022-07-26,,반납,6,확정,자체구입,C352,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-07-19,2617000,2022-07-26,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-07-21,7288000,2022-08-02,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-07-28,7848000,2022-07-31,,처분,6,확정,자체구입,C352,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-07-28,7848000,2022-07-31,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-08-08,7405000,2022-08-19,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,9
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-08-21,1921000,2022-08-26,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-09-22,7490000,2022-10-03,,처분,6,확정,자체구입,C364,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-09-22,7490000,2022-10-03,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-10-25,4172000,2022-11-07,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-10-25,7185000,2022-10-31,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-10-28,3825000,2022-11-07,,처분,6,확정,자체구입,C364,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-10-28,3825000,2022-11-07,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2022-10-31,5785000,2022-11-13,시설팀(ERICA),운용,6,확정,자체구입,A351,행정 문서 전산화,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-02-12,4804000,2023-02-15,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-03-20,7591000,2023-04-03,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,9
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-03-24,4417000,2023-03-31,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-03-29,1904000,2023-04-11,시설팀(ERICA),운용,6,확정,자체구입,A351,,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-05-01,981000,2023-05-06,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,기증,C354,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-05-22,2524000,2023-05-30,시설팀(ERICA),운용,6,확정,자체구입,A351,자료 디지털 아카이빙,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-06-18,5845000,2023-06-24,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-07-14,2560000,2023-07-17,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-08-20,9330000,2023-08-29,시설팀(ERICA),운용,6,확정,자체구입,A351,,9
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-08-20,9330000,2023-08-29,시설팀(ERICA),취득,6,확정,자체구입,A351,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-09-16,824000,2023-09-29,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,행정 문서 전산화,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-09-19,2687000,2023-09-26,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-09-29,1966000,2023-10-04,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-10-05,7729000,2023-10-17,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-11-07,952000,2023-11-19,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-12-09,3764000,2023-12-13,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2023-12-30,8252000,2024-01-10,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,10
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-03-08,1869000,2024-03-19,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-05-18,5451000,2024-05-25,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-06-02,3745000,2024-06-08,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-08-27,4189000,2024-09-05,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,자료 디지털 아카이빙,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-09-14,5008000,2024-09-23,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-10-27,7443000,2024-11-09,시설팀(ERICA),운용,6,확정,자체구입,A351,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-11-06,5909000,2024-11-20,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2024-11-15,2685000,2024-11-24,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,3
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-01-04,8310000,2025-01-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,10
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-02-07,3794000,2025-02-10,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-02-13,7734000,2025-02-24,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,9
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-03-02,5866000,2025-03-12,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-04-01,6225000,2025-04-04,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-04-03,1661000,2025-04-06,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,2
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-04-19,6836000,2025-05-01,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,행정 문서 전산화,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-05-10,6885000,2025-05-14,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-06-10,4119000,2025-06-17,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-07-30,3803000,2025-08-03,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-11-05,6443000,2025-11-13,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-11-22,888000,2025-11-30,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2025-12-24,848000,2026-01-04,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,1
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2026-01-15,6821000,2026-01-27,시설팀(ERICA),취득,6,확정,기증,A351,,8
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",서울,2026-01-26,8402000,2026-01-30,학생지원팀(ERICA),취득,6,확정,자체구입,A320,,9
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-10,2308000,2015-01-23,,처분,5,확정,자체구입,A351,,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-10,2308000,2015-01-23,시설팀(ERICA),운용,5,확정,자체구입,A351,,7
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-10,2308000,2015-01-23,시설팀(ERICA),처분,5,확정,자체구입,A351,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-11,1432000,2015-01-14,,반납,5,확정,자체구입,C352,,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-11,1432000,2015-01-14,,처분,5,확정,자체구입,C352,,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-11,1432000,2015-01-14,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,2
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-16,264000,2015-01-29,,반납,5,확정,자체구입,C364,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-23,1178000,2015-02-02,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-01-23,1178000,2015-02-02,학생지원팀(ERICA),처분,5,확정,자체구입,A320,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-04-14,1350000,2015-04-24,,처분,5,확정,자체구입,A320,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-04-14,1350000,2015-04-24,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-05-29,932000,2015-06-09,,반납,5,확정,자체구입,A351,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-05-29,932000,2015-06-09,시설팀(ERICA),운용,5,확정,자체구입,A351,,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-06-24,2449000,2015-07-08,,처분,5,확정,자체구입,C364,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-06-24,2449000,2015-07-08,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,8
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-07-28,479000,2015-08-07,,처분,5,확정,자체구입,C360,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-07-28,479000,2015-08-07,글로벌문화통상대학RC행정팀(ERICA),운용,5,확정,자체구입,C360,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-08-18,1490000,2015-08-30,학생지원팀(ERICA),운용,5,확정,자체구입,A320,전산 실습실 보조 모니터,6
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-08-26,1020000,2015-09-08,,반납,5,확정,자체구입,C352,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-08-26,1020000,2015-09-08,공학대학RC행정팀(ERICA),운용,5,확정,자체구입,C352,,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-10-14,2700000,2015-10-27,,처분,5,확정,자체구입,A351,,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-10-14,2700000,2015-10-27,시설팀(ERICA),운용,5,확정,자체구입,A351,,6
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-10-14,2700000,2015-10-27,시설팀(ERICA),처분,5,확정,자체구입,A351,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-10-16,2652000,2015-10-27,,반납,5,확정,자체구입,C364,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-10-16,2652000,2015-10-27,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,9
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-10-27,2004000,2015-11-08,,처분,5,확정,자체구입,C354,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-10-27,2004000,2015-11-08,소프트웨어융합대학RC행정팀(ERICA),운용,5,확정,자체구입,C354,,7
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-11-27,1697000,2015-12-02,,반납,5,확정,자체구입,A351,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-11-27,1697000,2015-12-02,,불용,5,확정,자체구입,A351,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2015-11-27,1697000,2015-12-02,시설팀(ERICA),운용,5,확정,자체구입,A351,,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2016-01-01,760000,2016-01-09,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2016-02-25,1019000,2016-03-02,,처분,5,확정,자체구입,A320,사무환경 개선용,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2016-02-25,1019000,2016-03-02,학생지원팀(ERICA),운용,5,확정,자체구입,A320,사무환경 개선용,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2016-06-16,966000,2016-06-30,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,3
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2016-06-16,966000,2016-06-30,학생지원팀(ERICA),처분,5,확정,자체구입,A320,,1
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2016-06-19,938000,2016-07-03,학생지원팀(ERICA),운용,5,확정,자체구입,A320,,4
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",ERICA,2016-08-29,819000,2016-09-03,경상대학RC행정팀(ERICA),운용,5,확정,자체구입,C364,,3
