불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2026-01-08,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202011295,2020-07-28,291000,2020-08-08,,반납,4,중고품,활용부서부재
2026-01-25,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201711300,2017-08-05,434000,2017-08-08,경상대학RC행정팀(ERICA),운용,4,폐품,직권 불용(파손/노후)
2018-07-23,2018-08-13,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201711305,2017-08-05,434000,2017-08-08,,반납,4,정비필요품,수리비용과다
2018-06-15,2018-07-15,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201711313,2017-08-03,4353000,2017-08-14,,반납,10,폐품,내구연한 경과
2018-07-29,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201711322,2017-08-03,4353000,2017-08-14,,반납,10,정비필요품,수리비용과다
2017-10-07,2017-10-29,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201711324,2017-08-03,4353000,2017-08-14,공학대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-04-25,2017-05-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201711350,2017-01-17,11947000,2017-01-28,,반납,10,폐품,내구연한 경과
2017-11-14,2017-12-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201711352,2017-01-17,11947000,2017-01-28,,반납,10,폐품,내구연한 경과
2025-05-09,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201711357,2017-01-17,11947000,2017-01-28,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2024-11-08,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201711363,2017-01-17,11947000,2017-01-28,,반납,10,중고품,구형화
2017-07-12,2017-08-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201711371,2017-01-17,11947000,2017-01-28,,반납,10,정비필요품,수리비용과다
2017-05-14,2017-06-06,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201711372,2017-01-17,11947000,2017-01-28,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2019-11-15,2019-12-10,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201811375,2018-11-14,767000,2018-11-22,,반납,5,정비필요품,수리비용과다
2019-08-16,2019-09-14,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201811376,2018-11-14,767000,2018-11-22,,반납,5,중고품,구형화
2020-08-22,2020-09-14,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202011384,2020-04-24,1602000,2020-05-02,,반납,10,폐품,내구연한 경과
2025-01-02,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201711391,2017-01-13,386000,2017-01-24,,반납,5,중고품,구형화
2017-12-11,2018-01-10,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201711396,2017-01-13,386000,2017-01-24,,반납,5,중고품,활용부서부재
2015-11-06,2015-11-24,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201511404,2015-07-07,5129000,2015-07-12,,반납,10,폐품,내구연한 경과
2016-01-03,2016-01-29,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201511424,2015-06-06,6175000,2015-06-10,,반납,6,정비필요품,수리비용과다
2015-09-09,2015-10-02,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201511426,2015-06-06,6175000,2015-06-10,공학대학RC행정팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2021-04-23,2021-05-18,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202011446,2020-08-15,6786000,2020-08-26,,반납,8,정비필요품,수리비용과다
2017-07-23,2017-08-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201711515,2017-05-13,8400000,2017-05-25,시설팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-08-22,2017-09-14,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201711527,2017-05-13,8400000,2017-05-25,시설팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2018-03-03,2018-03-31,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201711534,2017-05-13,8400000,2017-05-25,,반납,10,정비필요품,수리비용과다
2017-09-04,2017-10-04,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201711536,2017-05-13,8400000,2017-05-25,시설팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-11-02,2017-11-18,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201711538,2017-05-13,8400000,2017-05-25,,반납,10,폐품,내구연한 경과
2021-09-19,2021-10-06,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202111554,2021-04-03,15144000,2021-04-16,,반납,6,중고품,구형화
2022-06-23,2022-07-09,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202111561,2021-10-16,387000,2021-10-23,,반납,10,폐품,내구연한 경과
2019-08-29,2019-09-25,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201911568,2019-01-14,185000,2019-01-25,,반납,5,정비필요품,수리비용과다
2025-10-15,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201511573,2015-12-15,10463000,2015-12-18,공학대학RC행정팀(ERICA),운용,5,폐품,직권 불용(파손/노후)
2016-09-07,2016-09-25,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201511576,2015-12-15,10463000,2015-12-18,,반납,5,정비필요품,수리비용과다
2022-08-24,2022-09-08,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202211581,2022-01-30,5950000,2022-02-04,,반납,8,폐품,내구연한 경과
2016-09-23,2016-10-08,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201611597,2016-04-11,1993000,2016-04-16,,반납,10,폐품,내구연한 경과
2024-10-12,,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201611599,2016-04-11,1993000,2016-04-16,학생지원팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2026-01-14,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811630,2018-02-14,4655000,2018-02-25,,반납,10,폐품,내구연한 경과
2018-04-30,2018-05-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201811632,2018-02-14,4655000,2018-02-25,,반납,10,폐품,내구연한 경과
2020-01-18,2020-02-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911644,2019-03-23,6564000,2019-04-01,,반납,10,정비필요품,수리비용과다
2019-12-26,2020-01-14,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911656,2019-03-23,6564000,2019-04-01,,반납,10,정비필요품,수리비용과다
2025-01-11,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911657,2019-03-23,6564000,2019-04-01,,반납,10,폐품,내구연한 경과
2020-04-24,2020-05-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911658,2019-03-23,6564000,2019-04-01,,반납,10,폐품,내구연한 경과
2025-10-27,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202011678,2020-03-11,9107000,2020-03-21,,반납,10,정비필요품,수리비용과다
2024-12-07,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202011694,2020-03-11,9107000,2020-03-21,,반납,10,정비필요품,수리비용과다
2020-09-06,2020-10-04,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202011696,2020-03-11,9107000,2020-03-21,,반납,10,정비필요품,수리비용과다
2025-11-24,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202011700,2020-06-18,144000,2020-06-23,,반납,4,정비필요품,수리비용과다
2025-08-15,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202011703,2020-06-18,144000,2020-06-23,,반납,4,정비필요품,수리비용과다
2016-09-03,2016-09-20,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201511719,2015-10-16,2652000,2015-10-27,,반납,5,중고품,구형화
2017-06-06,2017-06-26,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201711785,2017-02-18,12954000,2017-02-24,공학대학RC행정팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2016-01-19,2016-02-11,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201511788,2015-03-09,2581000,2015-03-17,,반납,10,정비필요품,수리비용과다
2018-10-04,,hyl0610,황팀장,반려,4322260926066170,"라우터, Netgear, (US)PR60X",M201711792,2017-08-18,2612000,2017-08-31,,반납,6,폐품,내구연한 경과
2015-07-29,2015-08-18,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201511807,2015-01-03,929000,2015-01-09,,반납,10,중고품,활용부서부재
2016-01-23,2016-02-18,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201511808,2015-01-03,929000,2015-01-09,,반납,10,폐품,내구연한 경과
2020-09-30,2020-10-15,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201911812,2019-12-25,8221000,2020-01-01,,반납,10,정비필요품,수리비용과다
2020-04-08,2020-05-03,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201911817,2019-12-25,8221000,2020-01-01,,반납,10,정비필요품,수리비용과다
2024-12-29,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201911821,2019-12-25,8221000,2020-01-01,,반납,10,폐품,내구연한 경과
2020-05-14,2020-05-29,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201911828,2019-12-25,8221000,2020-01-01,,반납,10,폐품,내구연한 경과
2020-11-03,2020-11-21,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201911841,2019-12-25,8221000,2020-01-01,,반납,10,중고품,활용부서부재
2020-03-25,2020-04-17,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911852,2019-09-30,15030000,2019-10-11,,반납,10,폐품,내구연한 경과
2020-05-23,2020-06-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911853,2019-09-30,15030000,2019-10-11,,반납,10,폐품,내구연한 경과
2020-04-18,2020-05-07,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911865,2019-09-30,15030000,2019-10-11,,반납,10,정비필요품,수리비용과다
2020-02-29,2020-03-15,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911870,2019-09-30,15030000,2019-10-11,,반납,10,중고품,구형화
2020-02-02,2020-02-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911883,2019-09-30,15030000,2019-10-11,,반납,10,폐품,내구연한 경과
2020-02-28,2020-03-22,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911889,2019-09-30,15030000,2019-10-11,,반납,10,중고품,활용부서부재
2020-08-20,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201911890,2019-09-30,15030000,2019-10-11,,반납,10,폐품,내구연한 경과
2020-01-19,,hyl0610,황팀장,반려,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201911898,2019-08-05,881000,2019-08-09,,반납,5,정비필요품,수리비용과다
2018-02-22,,hyl0610,황팀장,반려,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201711908,2017-07-10,4752000,2017-07-19,,반납,10,폐품,내구연한 경과
2018-06-14,2018-07-03,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201711910,2017-07-10,4752000,2017-07-19,,반납,10,중고품,구형화
2018-02-14,2018-03-09,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201711912,2017-07-10,4752000,2017-07-19,,반납,10,중고품,구형화
2017-11-24,,hyl0610,황팀장,반려,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201711913,2017-07-10,4752000,2017-07-19,,반납,10,폐품,내구연한 경과
2024-11-25,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202211941,2022-03-21,4610000,2022-03-25,,반납,6,폐품,내구연한 경과
2025-08-03,,hyl0610,황팀장,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202211958,2022-04-07,3002000,2022-04-18,,반납,10,폐품,내구연한 경과
2021-04-13,2021-05-02,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202011964,2020-10-31,3856000,2020-11-08,,반납,6,정비필요품,수리비용과다
2025-12-15,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202211999,2022-11-05,412000,2022-11-11,,반납,4,중고품,활용부서부재
2025-12-08,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202012003,2020-09-11,856000,2020-09-24,,반납,5,중고품,구형화
2019-03-01,2019-03-15,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201812016,2018-06-25,2034000,2018-06-28,,반납,6,폐품,내구연한 경과
2018-09-26,2018-10-19,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201812017,2018-06-25,2034000,2018-06-28,,반납,6,폐품,내구연한 경과
2024-11-06,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201912038,2019-09-26,570000,2019-10-01,,반납,5,중고품,활용부서부재
2023-03-17,2023-04-12,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202212043,2022-03-20,2606000,2022-03-25,,반납,5,중고품,구형화
2023-01-12,2023-02-07,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202212045,2022-03-20,2606000,2022-03-25,,반납,5,폐품,내구연한 경과
2019-04-27,,hyl0610,황팀장,반려,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201812051,2018-06-03,7838000,2018-06-10,,반납,6,정비필요품,수리비용과다
2018-11-23,2018-12-22,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201812052,2018-06-03,7838000,2018-06-10,,반납,6,폐품,내구연한 경과
2025-04-24,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202012068,2020-09-19,17329000,2020-09-24,,반납,10,폐품,내구연한 경과
2021-06-18,2021-07-06,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202012074,2020-09-19,17329000,2020-09-24,,반납,10,중고품,구형화
2025-07-26,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202012097,2020-09-19,17329000,2020-09-24,,반납,10,폐품,내구연한 경과
2016-07-09,2016-08-03,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201512113,2015-08-18,60000,2015-08-22,,반납,5,폐품,내구연한 경과
2016-02-15,2016-03-16,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201512115,2015-04-06,307000,2015-04-19,,반납,4,폐품,내구연한 경과
2015-07-02,,hyl0610,황팀장,반려,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201512118,2015-04-06,307000,2015-04-19,,반납,4,정비필요품,수리비용과다
2022-04-11,2022-04-30,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202112175,2021-03-29,670000,2021-04-04,,반납,5,폐품,내구연한 경과
2025-01-13,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201712186,2017-02-17,1137000,2017-03-01,,반납,5,폐품,내구연한 경과
2018-01-19,2018-02-12,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201712189,2017-02-17,1137000,2017-03-01,,반납,5,정비필요품,수리비용과다
2017-11-29,2017-12-21,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201712190,2017-02-17,1137000,2017-03-01,,반납,5,폐품,내구연한 경과
2020-02-23,,hyl0610,황팀장,반려,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201912192,2019-10-21,5536000,2019-11-01,,반납,10,폐품,내구연한 경과
2020-01-19,2020-02-13,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201912195,2019-10-21,5536000,2019-11-01,,반납,10,정비필요품,수리비용과다
