물품고유번호,G2B목록명,물품분류명,내용연수,취득금액,운용부서코드,취득일자,반납일자,불용일자,상태변화,불용사유,물품상태,처분방식,운용부서명,캠퍼스,운용연차,학습데이터여부,잔여내용연수,부서가혹도,누적사용부하,고장임박도,가격민감도,장비중요도,리드타임등급,실제잔여수명,예측잔여수명,(월별)고장예상수량,안전재고,필요수량,AI예측고장일,안전버퍼,권장발주일,예측실행일자,데이터세트구분,운용월수,취득월
M201703467,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703468,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703469,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703470,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703471,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703472,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703473,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703474,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703475,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703476,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703477,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703478,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703479,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703480,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703481,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703482,책상,책상,9,180432000,C354,2017-08-14,,2026-01-29,,고장/파손,폐품,폐기,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,Y,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Train,103,8
M201703483,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703484,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703485,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703486,책상,책상,9,180432000,C354,2017-08-14,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,8.49,N,0.51,1.3,11.04,0.89,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201703487,책상,책상,9,180432000,C352,2017-08-14,2018-05-21,,공용전환,,,,공학대학RC행정팀(ERICA),ERICA,0.8,N,8.2,1.3,1.04,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,9,8
M201603488,책상,책상,9,13392000,C354,2016-06-13,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,9.66,N,-0.66,1.3,12.56,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,117,6
M201603489,책상,책상,9,13392000,C354,2016-06-13,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,9.66,N,-0.66,1.3,12.56,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,117,6
M201903490,책상,책상,9,23188000,C354,2019-03-08,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,6.93,N,2.07,1.3,9.01,0.59,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201903491,책상,책상,9,23188000,C354,2019-03-08,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,6.93,N,2.07,1.3,9.01,0.59,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201903492,책상,책상,9,23188000,C354,2019-03-08,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,6.93,N,2.07,1.3,9.01,0.59,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201903493,책상,책상,9,23188000,C354,2019-03-08,2024-11-14,,공용전환,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,6.93,N,2.07,1.3,9.01,0.59,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201603494,책상,책상,9,25280000,C354,2016-05-02,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,9.78,N,-0.78,1.3,12.71,1.0,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,118,5
M201603495,책상,책상,9,25280000,C354,2016-05-02,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,9.78,N,-0.78,1.3,12.71,1.0,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,118,5
M201603496,책상,책상,9,25280000,C354,2016-05-02,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,9.78,N,-0.78,1.3,12.71,1.0,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,118,5
M201603497,책상,책상,9,25280000,C354,2016-05-02,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,9.78,N,-0.78,1.3,12.71,1.0,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,118,5
M202503498,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503499,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503500,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503501,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503502,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503503,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503504,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503505,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503506,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503507,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503508,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503509,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503510,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503511,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503512,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503513,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503514,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503515,책상,책상,9,267330000,C354,2025-12-11,2026-01-31,2026-02-08,사업종료,구형화,중고품,매각,,ERICA,0.16,N,8.84,1.0,0.16,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503516,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503517,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503518,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503519,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503520,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503521,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503522,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503523,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503524,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503525,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503526,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503527,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503528,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503529,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503530,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503531,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503532,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503533,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503534,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M202503535,책상,책상,9,267330000,C354,2025-12-11,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,0.16,N,8.84,1.3,0.21,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,1,12
M201803536,책상,책상,9,260190000,C354,2018-03-19,2018-08-07,2018-08-26,사업종료,활용부서부재,정비필요품,폐기,,ERICA,0.65,Y,8.35,1.0,0.65,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Train,7,3
M201803537,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803538,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803539,책상,책상,9,260190000,C354,2018-03-19,2018-07-28,2018-08-14,사업종료,활용부서부재,중고품,매각,,ERICA,0.71,N,8.29,1.0,0.71,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,8,3
M201803540,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803541,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803542,책상,책상,9,260190000,C364,2018-03-19,2018-12-13,,잉여물품,,,,경상대학RC행정팀(ERICA),ERICA,0.78,N,8.22,1.0,0.78,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,9,3
M201803543,책상,책상,9,260190000,C354,2018-03-19,2018-06-30,2018-07-27,사업종료,활용부서부재,신품,매각,,ERICA,0.64,N,8.36,1.0,0.64,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,7,3
M201803544,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803545,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803546,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803547,책상,책상,9,260190000,C354,2018-03-19,2018-10-09,2018-10-17,사업종료,활용부서부재,정비필요품,폐기,,ERICA,0.62,N,8.38,1.0,0.62,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,7,3
M201803548,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803549,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803550,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803551,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803552,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803553,책상,책상,9,260190000,A351,2018-03-19,2018-06-04,,사업종료,,,,시설팀(ERICA),ERICA,0.23,N,8.77,1.0,0.23,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,2,3
M201803553,책상,책상,9,260190000,A351,2018-03-19,2019-02-18,,공용전환,,,,시설팀(ERICA),ERICA,7.9,N,1.1,1.0,7.9,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803554,책상,책상,9,260190000,C354,2018-03-19,,2026-01-30,,고장/파손,폐품,폐기,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,Y,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Train,96,3
M201803555,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803556,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803557,책상,책상,9,260190000,C354,2018-03-19,2019-03-25,2019-04-10,사업종료,구형화,중고품,매각,,ERICA,1.29,N,7.71,1.0,1.29,0.02,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,15,3
M201803558,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803559,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803560,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803561,책상,책상,9,260190000,C354,2018-03-19,2019-03-07,2019-04-03,사업종료,활용부서부재,신품,매각,,ERICA,1.33,N,7.67,1.0,1.33,0.02,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,16,3
M201803562,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803563,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803564,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803565,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803566,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803567,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803568,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803569,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803570,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803571,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803572,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803573,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803574,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803575,책상,책상,9,260190000,C354,2018-03-19,2019-03-27,2019-04-17,사업종료,구형화,정비필요품,폐기,,ERICA,1.29,Y,7.71,1.0,1.29,0.02,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Train,15,3
M201803576,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201803577,책상,책상,9,260190000,C354,2018-03-19,,,,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,7.9,N,1.1,1.3,10.27,0.77,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
